Player,Age,Team,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Fmb,Awards
Lance Moore,25,NOR,16,6,121,79,928,11.7,10,40,52.1,70,4.9,58.0,65.3,7.7,1,
Santana Moss,29,WAS,16,16,138,79,1044,13.2,6,50,47.8,67,4.9,65.3,57.2,7.6,1,
Calvin Johnson,23,DET,16,16,150,78,1331,17.1,12,52,47.3,96,4.9,83.2,52.0,8.9,3,
Steve Smith Sr.,29,CAR,14,14,129,78,1421,18.2,6,59,56.6,65,5.6,101.5,60.5,11.0,1,"PB,AP-2,AP OPoY-6"
Steve Breaston,25,ARI,16,9,113,77,1006,13.1,3,44,56.6,58,4.8,62.9,68.1,8.9,1,
Dallas Clark,29,IND,15,15,107,77,848,11.0,6,41,61.7,33,5.1,56.5,72.0,7.9,2,
Donald Driver,33,GNB,16,16,116,74,1012,13.7,5,45,50.9,71,4.6,63.3,63.8,8.7,0,
Jerricho Cotchery,26,NYJ,16,16,112,71,858,12.1,5,43,53.6,56,4.4,53.6,63.4,7.7,2,
Laveranues Coles,31,NYJ,16,16,116,70,850,12.1,7,45,54.3,54,4.4,53.1,60.3,7.3,1,
Owen Daniels,26,HOU,16,16,101,70,862,12.3,2,46,60.4,35,4.4,53.9,69.3,8.5,2,PB
Randy Moss,31,NWE,16,16,125,69,1008,14.6,11,46,48.0,76,4.3,63.0,55.2,8.1,3,
Terrell Owens,35,DAL,16,16,140,69,1052,15.2,10,38,42.1,75,4.3,65.8,49.3,7.5,1,
Matt Jones,25,JAX,12,10,107,65,761,11.7,2,46,57.0,35,5.4,63.4,60.7,7.1,1,
Muhsin Muhammad,35,CAR,16,15,107,65,923,14.2,5,46,54.2,60,4.1,57.7,60.7,8.6,2,
Torry Holt,32,STL,16,14,119,64,796,12.4,3,40,43.7,45,4.0,49.8,53.8,6.7,0,
Lee Evans,27,BUF,16,16,102,63,1017,16.1,3,46,53.9,87,3.9,63.6,61.8,10.0,2,
Matt Forte,23,CHI,16,16,76,63,477,7.6,4,23,60.5,19,3.9,29.8,82.9,6.3,1,AP ORoY-4
DeSean Jackson,22,PHI,16,15,120,62,912,14.7,2,43,45.8,60,3.9,57.0,51.7,7.6,4,
Maurice Jones-Drew,23,JAX,16,3,75,62,565,9.1,2,28,56.0,26,3.9,35.3,82.7,7.5,6,
Isaac Bruce,36,SFO,16,15,108,61,835,13.7,7,44,52.8,63,3.8,52.2,56.5,7.7,0,
Antonio Gates,28,SDG,16,16,92,60,704,11.7,8,39,55.4,34,3.8,44.0,65.2,7.7,1,PB
Marvin Harrison,36,IND,15,15,107,60,636,10.6,5,41,47.7,67,4.0,42.4,56.1,5.9,1,
Kevin Walter,27,HOU,16,16,95,60,899,15.0,8,39,53.7,61,3.8,56.2,63.2,9.5,0,
Vincent Jackson,25,SDG,16,16,101,59,1098,18.6,7,52,54.5,60,3.7,68.6,58.4,10.9,1,
Kevin Faulk,32,NWE,15,3,74,58,486,8.4,3,23,58.1,22,3.9,32.4,78.4,6.6,0,
Bo Scaife,27,TEN,16,7,84,58,561,9.7,2,28,48.8,44,3.6,35.1,69.0,6.7,1,
Anthony Gonzalez,24,IND,16,2,79,57,664,11.6,4,36,62.0,58,3.6,41.5,72.2,8.4,0,
Steve Smith,23,NYG,16,4,82,57,574,10.1,1,36,61.0,30,3.6,35.9,69.5,7.0,1,
Ted Ginn Jr.,23,MIA,16,14,93,56,790,14.1,2,36,52.7,64,3.5,49.4,60.2,8.5,5,
Zach Miller,23,OAK,16,15,86,56,778,13.9,1,32,50.0,63,3.5,48.6,65.1,9.0,0,
Josh Reed,28,BUF,13,13,80,56,597,10.7,1,36,62.5,24,4.3,45.9,70.0,7.5,0,
Greg Camarillo,26,MIA,11,11,83,55,613,11.1,2,30,57.8,33,5.0,55.7,66.3,7.4,0,
John Carlson,24,SEA,16,9,80,55,627,11.4,5,36,60.0,33,3.4,39.2,68.8,7.8,0,
Braylon Edwards,25,CLE,16,16,138,55,873,15.9,3,42,37.0,70,3.4,54.6,39.9,6.3,0,
Santonio Holmes,24,PIT,15,15,114,55,821,14.9,5,40,44.7,48,3.7,54.7,48.2,7.2,4,
Davone Bess,23,MIA,16,6,75,54,554,10.3,1,29,57.3,37,3.4,34.6,72.0,7.4,1,
Greg Olsen,23,CHI,16,7,82,54,574,10.6,5,33,56.1,52,3.4,35.9,65.9,7.0,2,
Brian Westbrook,29,PHI,14,14,74,54,402,7.4,5,19,44.6,47,3.9,28.7,73.0,5.4,2,
Donnie Avery,24,STL,15,12,102,53,674,12.7,3,29,41.2,69,3.5,44.9,52.0,6.6,0,
Chad Johnson,30,CIN,13,10,97,53,540,10.2,4,35,54.6,26,4.1,41.5,54.6,5.6,0,
Antwaan Randle El,29,WAS,16,16,87,53,593,11.2,4,34,54.0,31,3.3,37.1,60.9,6.8,2,
Bobby Wade,27,MIN,16,14,89,53,645,12.2,2,32,49.4,59,3.3,40.3,59.6,7.2,2,
Marion Barber III,25,DAL,15,13,61,52,417,8.0,2,18,49.2,70,3.5,27.8,85.2,6.8,7,
Reggie Bush,23,NOR,10,9,73,52,440,8.5,4,22,47.9,42,5.2,44.0,71.2,6.0,3,
LaDainian Tomlinson,29,SDG,16,16,77,52,426,8.2,1,18,44.2,32,3.3,26.6,67.5,5.5,1,
Devin Hester,26,CHI,15,8,91,51,665,13.0,3,29,41.8,65,3.4,44.3,56.0,7.3,5,
Michael Jenkins,26,ATL,16,12,81,50,777,15.5,3,37,53.1,62,3.1,48.6,61.7,9.6,0,
Jeremy Shockey,28,NOR,12,11,72,50,483,9.7,0,30,59.7,26,4.2,40.3,69.4,6.7,2,
Steve Slaton,22,HOU,16,15,59,50,377,7.5,1,14,39.0,46,3.1,23.6,84.7,6.4,3,
Brandon Stokley,32,DEN,15,2,86,49,528,10.8,3,35,53.5,36,3.3,35.2,57.0,6.1,0,
Bernard Berrian,28,MIN,16,13,95,48,964,20.1,7,35,45.3,99,3.0,60.3,50.5,10.1,1,
Dustin Keller,24,NYJ,16,6,78,48,535,11.1,3,32,56.4,54,3.0,33.4,61.5,6.9,0,
Heath Miller,26,PIT,14,14,66,48,514,10.7,3,30,59.1,22,3.4,36.7,72.7,7.8,1,
Amani Toomer,34,NYG,16,12,88,48,580,12.1,4,30,52.3,40,3.0,36.3,54.5,6.6,1,
Marques Colston,25,NOR,11,6,88,47,760,16.2,5,35,52.3,70,4.3,69.1,53.4,8.6,1,
Warrick Dunn,33,TAM,15,6,68,47,330,7.0,0,11,47.1,36,3.1,22.0,69.1,4.9,0,
Bobby Engram,35,SEA,13,11,80,47,489,10.4,0,25,46.3,37,3.6,37.6,58.8,6.1,1,
Ike Hilliard,32,TAM,16,2,58,47,424,9.0,4,31,72.4,36,2.9,26.5,81.0,7.3,2,
Marshawn Lynch,22,BUF,15,15,67,47,300,6.4,1,15,35.8,42,3.1,20.0,70.1,4.5,2,PB
Leon Washington,26,NYJ,16,1,61,47,355,7.6,2,17,42.6,40,2.9,22.2,77.0,5.8,3,"PB,AP-1"
Bryant Johnson,27,SFO,16,12,75,45,546,12.1,3,28,52.0,42,2.8,34.1,60.0,7.3,0,
Billy Miller,31,NOR,15,5,62,45,579,12.9,1,30,62.9,41,3.0,38.6,72.6,9.3,0,
Dominic Rhodes,29,IND,15,4,59,45,302,6.7,3,15,42.4,29,3.0,20.1,76.3,5.1,0,
Chester Taylor,29,MIN,16,1,55,45,399,8.9,2,17,43.6,47,2.8,24.9,81.8,7.3,2,
Dennis Northcutt,31,JAX,14,3,68,44,545,12.4,2,24,55.9,41,3.1,38.9,64.7,8.0,1,
Frank Gore,25,SFO,14,14,66,43,373,8.7,2,13,45.5,26,3.1,26.6,65.2,5.7,6,
Domenik Hixon,24,NYG,16,7,73,43,596,13.9,2,29,52.1,41,2.7,37.3,58.9,8.2,0,
Chris Johnson,23,TEN,15,14,62,43,260,6.0,1,11,37.1,25,2.9,17.3,69.4,4.2,1,"PB,AP MVP-7,AP ORoY-2"
Kellen Winslow,25,CLE,10,8,83,43,428,10.0,3,25,45.8,30,4.3,42.8,51.8,5.2,1,
Visanthe Shiancoe,28,MIN,16,15,59,42,596,14.2,7,30,61.0,40,2.6,37.3,71.2,10.1,0,
Desmond Clark,31,CHI,16,16,73,41,367,9.0,1,18,45.2,35,2.6,22.9,56.2,5.0,1,
Mark Clayton,26,BAL,16,13,82,41,695,17.0,3,23,39.0,70,2.6,43.4,50.0,8.5,0,
Brandon Jones,26,TEN,16,7,62,41,449,11.0,1,25,50.0,40,2.6,28.1,66.1,7.2,0,
Marcedes Lewis,24,JAX,16,16,74,41,489,11.9,2,21,41.9,30,2.6,30.6,55.4,6.6,0,
Derrick Ward,28,NYG,16,3,55,41,384,9.4,0,14,41.8,48,2.6,24.0,74.5,7.0,2,
Steven Jackson,25,STL,12,11,62,40,379,9.5,1,15,43.5,53,3.3,31.6,64.5,6.1,5,
Mewelde Moore,26,PIT,16,4,53,40,320,8.0,1,17,47.2,25,2.5,20.0,75.5,6.0,2,
Tony Scheffler,25,DEN,13,7,61,40,645,16.1,3,28,59.0,72,3.1,49.6,65.6,10.6,1,
Nate Washington,25,PIT,16,1,78,40,631,15.8,3,24,47.4,65,2.5,39.4,51.3,8.1,0,
Patrick Crayton,29,DAL,16,7,70,39,550,14.1,4,24,45.7,55,2.4,34.4,55.7,7.9,1,
Donald Lee,28,GNB,16,14,50,39,303,7.8,5,12,48.0,26,2.4,18.9,78.0,6.1,0,
Kevin Smith,22,DET,16,12,54,39,286,7.3,0,9,35.2,27,2.4,17.9,72.2,5.3,2,
Michael Clayton,26,TAM,15,9,61,38,484,12.7,1,21,45.9,58,2.5,32.3,62.3,7.9,1,
Jabar Gaffney,28,NWE,16,7,65,38,468,12.3,2,26,52.3,37,2.4,29.3,58.5,7.2,0,
Fred Jackson,27,BUF,16,3,45,37,317,8.6,0,12,44.4,65,2.3,19.8,82.2,7.0,3,
L.J. Smith,28,PHI,13,12,64,37,298,8.1,3,16,43.8,25,2.8,22.9,57.8,4.7,0,
Reggie Williams,25,JAX,16,11,63,37,364,9.8,3,22,54.0,32,2.3,22.8,58.7,5.8,0,
Thomas Jones,30,NYJ,16,14,42,36,207,5.8,2,13,57.1,19,2.3,12.9,85.7,4.9,2,PB
Jerious Norwood,25,ATL,16,0,54,36,338,9.4,2,12,33.3,67,2.3,21.1,66.7,6.3,2,
Jerramy Stevens,29,TAM,14,3,59,36,397,11.0,2,17,45.8,31,2.6,28.4,61.0,6.7,0,
Roy Williams,27,2TM,15,11,39,36,430,11.9,2,14,43.6,38,2.4,28.7,92.3,11.0,0,
Roy Williams,27,DET,5,4,39,17,232,13.6,1,14,43.6,25,3.4,46.4,43.6,5.9,0,
Roy Williams,27,DAL,10,7,0,19,198,10.4,1,0,,38,1.9,19.8,,,0,
Plaxico Burress,31,NYG,10,9,66,35,454,13.0,4,24,50.0,33,3.5,45.4,53.0,6.9,0,
Rashied Davis,29,CHI,16,12,67,35,445,12.7,2,21,47.8,36,2.2,27.8,52.2,6.6,0,
Todd Heap,28,BAL,16,16,64,35,403,11.5,3,23,45.3,30,2.2,25.2,54.7,6.3,1,
Shaun McDonald,27,DET,12,7,67,35,332,9.5,1,18,44.8,26,2.9,27.7,52.2,5.0,2,
Anthony Fasano,24,MIA,16,16,53,34,454,13.4,7,26,58.5,24,2.1,28.4,64.2,8.6,0,
Justin Gage,27,TEN,12,11,74,34,651,19.1,6,28,44.6,56,2.8,54.3,45.9,8.8,0,
Tim Hightower,22,ARI,16,7,50,34,237,7.0,0,11,38.0,26,2.1,14.8,68.0,4.7,2,
Jerheme Urban,28,ARI,16,2,51,34,448,13.2,4,20,49.0,56,2.1,28.0,66.7,8.8,0,
Hank Baskett,26,PHI,15,6,52,33,440,13.3,3,22,55.8,90,2.2,29.3,63.5,8.5,1,
Kevin Boss,24,NYG,15,15,55,33,384,11.6,6,20,50.9,28,2.2,25.6,60.0,7.0,0,
Ronnie Brown,27,MIA,16,13,43,33,254,7.7,0,12,44.2,39,2.1,15.9,76.7,5.9,1,"PB,AP CPoY-8"
Chris Chambers,30,SDG,14,9,65,33,462,14.0,5,21,44.6,48,2.4,33.0,50.8,7.1,0,
Kevin Curtis,30,PHI,9,8,63,33,390,11.8,2,19,46.0,32,3.7,43.3,52.4,6.2,0,
Jordy Nelson,23,GNB,16,2,54,33,366,11.1,2,19,50.0,29,2.1,22.9,61.1,6.8,0,
Ray Rice,21,BAL,13,4,43,33,273,8.3,0,12,48.8,40,2.5,21.0,76.7,6.3,1,
Robert Royal,29,BUF,15,7,57,33,351,10.6,1,14,45.6,30,2.2,23.4,57.9,6.2,2,
Jason Avant,25,PHI,15,6,57,32,377,11.8,2,22,45.6,31,2.1,25.1,56.1,6.6,0,
Daniel Graham,30,DEN,16,16,50,32,389,12.2,4,20,50.0,28,2.0,24.3,64.0,7.8,0,
Devery Henderson,26,NOR,16,13,56,32,793,24.8,3,27,53.6,84,2.0,49.6,57.1,14.2,1,
Chansi Stuckey,25,NYJ,15,2,45,32,359,11.2,3,22,66.7,31,2.1,23.9,71.1,8.0,0,
Vernon Davis,24,SFO,16,16,49,31,358,11.5,2,14,38.8,57,1.9,22.4,63.3,7.3,2,
Reggie Kelly,31,CIN,16,15,42,31,207,6.7,0,5,42.9,31,1.9,12.9,73.8,4.9,0,
David Martin,29,MIA,16,7,45,31,450,14.5,3,20,62.2,61,1.9,28.1,68.9,10.0,1,
Koren Robinson,28,SEA,12,12,58,31,400,12.9,2,21,41.4,90,2.6,33.3,53.4,6.9,0,
Pierre Thomas,24,NOR,15,5,41,31,284,9.2,3,15,61.0,24,2.1,18.9,75.6,6.9,1,
Mark Bradley,26,2TM,12,8,63,30,380,12.7,3,14,39.7,56,2.5,31.7,47.6,6.0,0,
Mark Bradley,26,CHI,2,0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,
Mark Bradley,26,KAN,10,8,62,30,380,12.7,3,14,40.3,56,3.0,38.0,48.4,6.1,0,
Deion Branch,29,SEA,8,8,59,30,412,13.7,4,17,44.1,63,3.8,51.5,50.8,7.0,0,
Jason Hill,23,SFO,16,2,40,30,317,10.6,2,20,62.5,33,1.9,19.8,75.0,7.9,1,
Brandon Jackson,23,GNB,13,0,39,30,185,6.2,0,6,33.3,18,2.3,14.2,76.9,4.7,1,
Justin McCareins,30,TEN,14,10,72,30,412,13.7,0,22,37.5,37,2.1,29.4,41.7,5.7,2,
J.J. Arrington,25,ARI,11,3,40,29,255,8.8,1,15,55.0,35,2.6,23.2,72.5,6.4,0,
Darren McFadden,21,OAK,13,5,39,29,285,9.8,0,13,51.3,27,2.2,21.9,74.4,7.3,3,
Darren Sproles,25,SDG,16,0,34,29,342,11.8,5,14,67.6,66,1.8,21.4,85.3,10.1,3,
Ricky Williams,31,MIA,16,3,39,29,219,7.6,1,10,38.5,47,1.8,13.7,74.4,5.6,5,
Clinton Portis,27,WAS,16,16,35,28,218,7.8,0,11,48.6,29,1.8,13.6,80.0,6.2,3,"PB,AP-2"
Brent Celek,23,PHI,16,7,38,27,318,11.8,1,16,63.2,44,1.7,19.9,71.1,8.4,0,
Jamaal Charles,22,KAN,16,2,39,27,272,10.1,1,9,25.6,75,1.7,17.0,69.2,7.0,2,
Malcom Floyd,27,SDG,13,2,37,27,465,17.2,4,21,67.6,49,2.1,35.8,73.0,12.6,0,
Correll Buckhalter,30,PHI,14,2,32,26,324,12.5,2,15,65.6,59,1.9,23.1,81.3,10.1,0,
Brandon Lloyd,27,CHI,11,5,50,26,364,14.0,2,17,50.0,32,2.4,33.1,52.0,7.3,0,
Joseph Addai,25,IND,12,12,39,25,206,8.2,2,9,38.5,55,2.1,17.2,64.1,5.3,1,
Arnaz Battle,28,SFO,9,0,42,24,318,13.3,0,18,47.6,36,2.7,35.3,57.1,7.6,1,
Alge Crumpler,31,TEN,15,15,41,24,257,10.7,1,11,56.1,28,1.6,17.1,58.5,6.3,1,
Willis McGahee,27,BAL,13,8,32,24,173,7.2,0,8,37.5,35,1.8,13.3,75.0,5.4,3,
Roscoe Parrish,26,BUF,13,1,45,24,232,9.7,1,16,40.0,22,1.8,17.8,53.3,5.2,2,
Harry Douglas,24,ATL,16,0,39,23,320,13.9,1,13,41.0,69,1.4,20.0,59.0,8.2,1,
Michael Gaines,28,DET,16,6,36,23,260,11.3,1,13,50.0,33,1.4,16.3,63.9,7.2,3,
Earnest Graham,28,TAM,10,10,33,23,174,7.6,0,6,45.5,24,2.3,17.4,69.7,5.3,2,
Steve Heiden,32,CLE,14,11,42,23,249,10.8,0,14,45.2,51,1.6,17.8,54.8,5.9,0,
Jamal Lewis,29,CLE,16,16,32,23,178,7.7,0,8,50.0,18,1.4,11.1,71.9,5.6,2,
Dane Looker,32,STL,13,6,47,23,271,11.8,2,11,42.6,30,1.8,20.8,48.9,5.8,2,
Ladell Betts,29,WAS,13,0,35,22,200,9.1,0,5,31.4,27,1.7,15.4,62.9,5.7,1,
Johnnie Lee Higgins,25,OAK,16,3,42,22,366,16.6,4,13,38.1,84,1.4,22.9,52.4,8.7,1,
Ben Watson,28,NWE,14,9,47,22,209,9.5,2,12,40.4,29,1.6,14.9,46.8,4.4,1,
DeAngelo Williams,25,CAR,16,16,30,22,121,5.5,2,8,26.7,25,1.4,7.6,73.3,4.0,0,"AP-2,AP OPoY-5"
Jason Wright,26,CLE,15,0,37,22,156,7.1,1,8,35.1,17,1.5,10.4,59.5,4.2,1,
Chris Baker,29,NYJ,16,13,30,21,194,9.2,0,11,53.3,29,1.3,12.1,70.0,6.5,0,
Antonio Chatman,29,CIN,10,1,31,21,194,9.2,0,10,45.2,25,2.1,19.4,67.7,6.3,1,
Tashard Choice,24,DAL,16,3,30,21,185,8.8,0,6,46.7,50,1.3,11.6,70.0,6.2,0,
Brian Finneran,32,ATL,16,0,36,21,169,8.0,1,14,44.4,14,1.3,10.6,58.3,4.7,1,
Jeff King,25,CAR,16,15,34,21,195,9.3,1,8,38.2,31,1.3,12.2,61.8,5.7,0,
Adrian Peterson,23,MIN,16,15,39,21,125,6.0,0,4,25.6,16,1.3,7.8,53.8,3.2,9,"PB,AP-1,AP MVP-4,AP OPoY-2"
Alex Smith,26,TAM,14,12,38,21,250,11.9,3,15,50.0,34,1.5,17.9,55.3,6.6,0,
Martellus Bennett,21,DAL,16,7,27,20,283,14.2,4,12,66.7,37,1.3,17.7,74.1,10.5,0,
Cedric Benson,26,CIN,12,10,26,20,185,9.3,0,6,38.5,79,1.7,15.4,76.9,7.1,2,
James Jones,24,GNB,10,2,30,20,274,13.7,1,16,56.7,46,2.0,27.4,66.7,9.1,0,
Josh Morgan,23,SFO,12,1,43,20,319,16.0,3,13,39.5,48,1.7,26.6,46.5,7.4,0,
Chris Perry,27,CIN,13,6,34,20,71,3.6,0,5,20.6,12,1.5,5.5,58.8,2.1,5,
Leonard Weaver,26,SEA,14,7,32,20,222,11.1,2,6,31.3,62,1.4,15.9,62.5,6.9,1,
David Anderson,25,HOU,16,1,29,19,241,12.7,2,13,51.7,65,1.2,15.1,65.5,8.3,0,
Michael Bush,24,OAK,15,0,30,19,162,8.5,0,6,46.7,25,1.3,10.8,63.3,5.4,1,
Patrick Cobbs,25,MIA,16,2,27,19,275,14.5,2,11,55.6,80,1.2,17.2,70.4,10.2,0,
Ronald Curry,29,OAK,13,10,48,19,181,9.5,2,14,31.3,16,1.5,13.9,39.6,3.8,0,
Kenneth Darby,26,STL,10,0,21,19,183,9.6,0,8,66.7,30,1.9,18.3,90.5,8.7,1,
Chris Henry,25,CIN,12,1,46,19,220,11.6,2,12,37.0,22,1.6,18.3,41.3,4.8,0,
Greg Lewis,28,PHI,16,0,35,19,247,13.0,1,13,51.4,52,1.2,15.4,54.3,7.1,0,
Le'Ron McClain,24,BAL,16,16,30,19,123,6.5,1,7,26.7,25,1.2,7.7,63.3,4.1,4,"PB,AP-1"
Maurice Morris,29,SEA,13,6,27,19,136,7.2,2,5,55.6,13,1.5,10.5,70.4,5.0,1,
Gijon Robinson,24,IND,15,14,24,19,166,8.7,0,5,54.2,23,1.3,11.1,79.2,6.9,0,
Syndric Steptoe,24,CLE,16,5,41,19,182,9.6,0,8,31.7,53,1.2,11.4,46.3,4.4,1,
Reggie Brown,27,PHI,10,3,35,18,252,14.0,1,11,48.6,40,1.8,25.2,51.4,7.2,0,
Mike Furrey,31,DET,9,2,35,18,181,10.1,0,10,40.0,25,2.0,20.1,51.4,5.2,1,
Ryan Grant,26,GNB,16,14,22,18,116,6.4,1,3,45.5,17,1.1,7.3,81.8,5.3,4,
Deuce McAllister,30,NOR,13,6,23,18,128,7.1,1,5,52.2,20,1.4,9.8,78.3,5.6,0,
Antonio Pittman,23,STL,12,5,27,18,132,7.3,0,5,40.7,27,1.5,11.0,66.7,4.9,1,
Dante Rosario,24,CAR,16,6,31,18,209,11.6,1,11,58.1,24,1.1,13.1,58.1,6.7,0,
Devard Darling,26,KAN,16,9,33,17,247,14.5,1,8,42.4,68,1.1,15.4,51.5,7.5,0,
Sammy Morris,31,NWE,13,7,24,17,161,9.5,0,5,54.2,42,1.3,12.4,70.8,6.7,1,
Michael Robinson,25,SFO,16,1,20,17,202,11.9,0,9,65.0,36,1.1,12.6,85.0,10.1,1,
Matt Spaeth,25,PIT,16,13,26,17,136,8.0,0,6,53.8,13,1.1,8.5,65.4,5.2,0,
Donte' Stallworth,28,CLE,11,7,45,17,170,10.0,1,8,28.9,19,1.5,15.5,37.8,3.8,0,
DeShaun Foster,28,SFO,16,2,20,16,133,8.3,1,6,55.0,31,1.0,8.3,80.0,6.7,2,
Mike Sims-Walker,24,JAX,9,1,30,16,217,13.6,0,11,46.7,32,1.8,24.1,53.3,7.2,0,
Naufahu Tahi,27,MIN,16,5,21,16,37,2.3,0,2,14.3,7,1.0,2.3,76.2,1.8,1,
Fred Taylor,32,JAX,13,13,22,16,98,6.1,0,2,50.0,17,1.2,7.5,72.7,4.5,1,
Ben Utecht,27,CIN,10,6,28,16,123,7.7,0,8,39.3,14,1.6,12.3,57.1,4.4,1,
John Gilmore,29,TAM,16,10,21,15,147,9.8,1,8,66.7,36,0.9,9.2,71.4,7.0,0,
Brandon Manumaleuna,28,SDG,16,11,19,15,127,8.5,2,6,63.2,17,0.9,7.9,78.9,6.7,0,
Ruvell Martin,26,GNB,13,1,26,15,149,9.9,1,9,50.0,17,1.2,11.5,57.7,5.7,0,
Justin Peelle,29,ATL,16,11,23,15,159,10.6,2,9,56.5,18,0.9,9.9,65.2,6.9,0,
Sidney Rice,22,MIN,13,3,31,15,141,9.4,4,12,45.2,23,1.2,10.8,48.4,4.5,0,
Chaz Schilens,23,OAK,16,6,32,15,226,15.1,2,9,40.6,60,0.9,14.1,46.9,7.1,0,
Derek Schouman,23,BUF,16,12,20,15,153,10.2,1,8,60.0,21,0.9,9.6,75.0,7.7,1,
John Standeford,26,DET,9,4,34,15,244,16.3,0,8,38.2,36,1.7,27.1,44.1,7.2,1,
Devin Thomas,22,WAS,16,1,27,15,120,8.0,0,7,40.7,18,0.9,7.5,55.6,4.4,0,
Javon Walker,30,OAK,8,7,32,15,196,13.1,1,12,46.9,29,1.9,24.5,46.9,6.1,0,
Marty Booker,32,CHI,13,5,49,14,211,15.1,2,9,24.5,51,1.1,16.2,28.6,4.3,0,
Early Doucet,23,ARI,7,0,17,14,90,6.4,0,6,64.7,12,2.0,12.9,82.4,5.3,0,
Peyton Hillis,22,DEN,12,6,19,14,179,12.8,1,9,68.4,47,1.2,14.9,73.7,9.4,0,
Julius Jones,27,SEA,15,10,25,14,66,4.7,0,4,28.0,17,0.9,4.4,56.0,2.6,4,
B.J. Askew,28,TAM,10,4,18,13,66,5.1,0,3,33.3,18,1.3,6.6,72.2,3.7,0,
Miles Austin,24,DAL,12,0,23,13,278,21.4,3,11,56.5,63,1.1,23.2,56.5,12.1,1,
Keenan Burton,24,STL,13,1,29,13,172,13.2,1,5,34.5,30,1.0,13.2,44.8,5.9,0,
Andre' Davis,29,HOU,12,0,28,13,213,16.4,0,11,42.9,49,1.1,17.8,46.4,7.6,0,
Joey Galloway,37,TAM,9,4,28,13,138,10.6,0,6,32.1,22,1.4,15.3,46.4,4.9,0,
D.J. Hackett,27,CAR,9,2,28,13,181,13.9,0,7,32.1,37,1.4,20.1,46.4,6.5,1,
Ahmard Hall,29,TEN,16,11,18,13,138,10.6,2,5,44.4,54,0.8,8.6,72.2,7.7,1,
Greg Jones,27,JAX,12,7,16,13,116,8.9,1,6,68.8,22,1.1,9.7,81.3,7.3,0,
Mike Tolbert,23,SDG,13,7,15,13,171,13.2,1,8,66.7,67,1.0,13.2,86.7,11.4,0,
Demetrius Williams,25,BAL,7,0,23,13,180,13.8,1,6,39.1,70,1.9,25.7,56.5,7.8,0,
Mark Campbell,33,NOR,9,4,16,12,121,10.1,2,8,68.8,29,1.3,13.4,75.0,7.6,0,
Casey Fitzsimmons,28,DET,14,1,28,12,85,7.1,1,4,28.6,16,0.9,6.1,42.9,3.0,0,
Dante Hall,30,STL,8,0,18,12,105,8.8,0,7,50.0,20,1.5,13.1,66.7,5.8,0,
Jerome Harrison,25,CLE,15,0,18,12,116,9.7,1,5,44.4,23,0.8,7.7,66.7,6.4,0,
Jacob Hester,23,SDG,16,3,13,12,91,7.6,1,4,76.9,16,0.8,5.7,92.3,7.0,1,
